;;;;;;;;;;
;LISTADO DE ARTICULOS RESMAP;;;;;; ;;;
;;;;;;;;;;
IT;UBICACIÓN;STOCK;DETALLE;CODIGO;UNIDAD; VALOR C/IVA ;CATEGORIA; NETO ;;
124;209;;CONECTOR DEUTSCH 12P DT C/BACE COMPLETO;46379;UN; $64.260 ;DEUTSCH; $54.000 ; ;
125;21;;FOCO 24LED CARRO TRACERO   19 X 9,8 X 5mm  015113;23-015113;UN; $14.500 ;FOCO; $12.185 ;;
126;210;;CONECTOR DEUTSCH 2P DTM;46076;UN; $10.000 ;DEUTSCH; $8.403 ;;
127;211;;CONECTOR DEUTSCH 3P DTM;46104;UN; $11.000 ;DEUTSCH; $9.244 ;;
128;212;;CONECTOR DEUTSCH 4P DTM;46135;UN; $12.500 ;DEUTSCH; $10.504 ;;
129;213;;CONECTOR DEUTSCH 6P DTM;46196;UN; $14.000 ;DEUTSCH; $11.765 ;;
130;214;;CONECTOR DEUTSCH 8P DTM;46257;UN; $16.460 ;DEUTSCH; $13.832 ;;
131;215;;CONECTOR DEUTSCH 12P DTM;46379;UN; $28.000 ;DEUTSCH; $23.529 ;;
132;216;;KIT CONECTORES DEUTSCH C/PRENSA;23-C;UN; $350.000 ;DEUTSCH; $294.118 ;;
133;217;;CONECTOR DEUTSCH  12P DT   12SA  ESPECIAL;46379;UN; $28.000 ;DEUTSCH; $23.529 ;;
134;218;;CONECTOR DEUTSCH  12P DT   12SB  ESPECIAL;46379;UN; $28.000 ;DEUTSCH; $23.529 ;;
135;219;;CONECTOR DEUTSCH  12P DT   12SC  ESPECIAL;46379;UN; $28.000 ;DEUTSCH; $23.529 ;;
136;22;;FOCO CARRO TRACERO C/AMPOLLETA  09113;23-09113;UN; $8.000 ;FOCO; $6.723 ;;
137;220;;CONECTOR DEUTSCH 40 PINES TIPO-40SA;23-40;UN; $87.000 ;DEUTSCH; $73.109 ;;
138;221;;CONECTOR DEUTSCH 40 PINES TIPO-40SB;23-40;UN; $93.000 ;DEUTSCH; $78.151 ;;
139;222;;CONECTOR DEUTSCH 40 PINES TIPO-40SC;23-40;UN; $93.000 ;DEUTSCH; $78.151 ;;
140;223;;SENSOR DE PRESION PC 220-LC8   2060661130;23-2060661130;UN; $21.000 ;DEUTSCH; $17.647 ;;
141;3;7;MICRO SWITCH DE MONTAJE 4P;46135;UN; $28.000 ;WARATHA; $23.529 ;;
142;3;100;SWITCH JOYSTICK LAINA  OMRON;23-LAINA;UN; $10.000 ;WARATHA; $8.403 ;;
143;3;100;SWITCH JOYSTICK      OMRON;23-JOYSTICK;UN; $10.000 ;WARATHA; $8.403 ;;
144;3;3;LAINAS JOYSTICK;23-LAINAS;UN; $11.300 ;WARATHA; $9.496 ;;
145;3;0;BOTONERA 8 BOTONES COMPLETO;46257;UN; $250.000 ;WARATHA; $210.084 ;;
146;3;1;PLACA BOTONERA 4 BOT;46135;UN; $33.500 ;WARATHA; $28.151 ;;
147;3;3;PLACA BOTONERA  6 BOT ADHESIVA;46196;UN; $64.260 ;WARATHA; $54.000 ;;
148;23;;FOCO  40LED CARRO TRACERO 34,5 X 15,5 X 5 MALLA PROTECTORA;46165;UN; $23.800 ;FOCO; $20.000 ;;
149;3;2;PLACA BOTONERA 8 BOT ADHESIVA;46257;UN; $73.350 ;WARATHA; $61.639 ;;
150;3;0;PLACA BOTONERA 2 BOT CUAD;46076;UN; $30.000 ;WARATHA; $25.210 ;;
151;3;6;PLACA BOTONERA 2 BOT OVALADO;46076;UN; $30.000 ;WARATHA; $25.210 ;;
152;3;1;KIT BOTONERA SELECCIÓN  DERECHA;23-SELECCIÓN;UN; $355.000 ;WARATHA; $298.319 ;;
153;3;2;KIT BOTONERA SELECCIÓN IZQUIERDA;23-SELECCIÓN;UN; $384.000 ;WARATHA; $322.689 ;;
154;3;4;BACE PLACA BOTONERA 8;46257;UN; $26.500 ;WARATHA; $22.269 ;;
155;3;1;BACE PLACA BOTONERA 4;46135;UN; $23.800 ;WARATHA; $20.000 ;;
156;3;4;KIT EMPUÑADURA + GATILLO;23-EMPUÑADURA;UN; $93.500 ;WARATHA; $78.571 ;;
157;3;3;EMPUÑADURA SURE GRIP S 2 BOTONES   OBALADO;46076;UN; $280.000 ;WARATHA; $235.294 ;;
158;3;0;EMPUÑADURA SURE GRIP S 2 BOTONES  CUADRADO;46076;UN; $350.000 ;WARATHA; $294.118 ;;
159;24;;FOCO TRACERO M BENZ   C/AMPOLLETA   LUZ PATENTE;;UN; $11.000 ;FOCO; $9.244 ;;
160;3;23;TORNILLO BACE SWITCH;23-BACE;UN; $3.300 ;WARATHA; $2.773 ;;
161;3;8;CONECTOR VALVULAS /SENSORES 2P CATERPILLAR;CR0002;UN; $10.000 ;CONECTOR; $8.403 ;;
162;3;3;CONECTOR VALVULAS /SENSORES 3P CATERPILLAR;CR0003;UN; $12.000 ;CONECTOR; $10.084 ; ;
163;241;11;CONECTOR MODULO CABEZAL GUERRA 26P HEMBRA;CR0021;UN; $25.000 ;CONECTOR; $21.008 ;;
164;242;9;CONECTOR MODULO CABEZAL GUERRA 34P HEMBRA;CR0022;UN; $28.000 ;CONECTOR; $23.529 ; ;
165;243;;CONECTOR HEMBRA  31P DT16;23-16;UN; $116.000 ;DEUTSCH; $97.479 ; ;
166;244;;CONECTOR MACHO  31P DT16;23-16;UN; $116.000 ;DEUTSCH; $97.479 ;  ; 
167;245;;CONECTOR SENSOR BOSCH 3PIN C/PINES;46104;UN; $10.000 ;DEUTSCH; $8.403 ;;
168;246;;RESISTENCIA 2,2K OHM;46076;UN; $300 ;RESISTENCIA; $252 ;;
169;247;;RESISTENCIA 1,2K OHM;46076;UN; $300 ;RESISTENCIA; $252 ;;
170;248;;RESISTENCIA 120 OHM;23-120;UN; $300 ;RESISTENCIA; $252 ;;
171;249;;LUZ LED 6mm AZUL/AMARILLA 12/24V;23-24;UN; $4.500 ;DEUTSCH; $3.782 ;;
172;25;;FOCO 30LED TRACERO LED M BENZ  C/ LUZ PATENTE;;UN; $29.790 ;FOCO; $25.034 ;;
173;250;;CHAPA CONTACTO WARATAHA  WA102892;23-102892;UN; $290.000 ;DEUTSCH; $243.697 ;;
174;251;0;EMPUÑADURA DOOSAN  3 BOTONES;46104;UN; $250.000 ;DEUTSCH; $210.084 ;;
175;3;6;BOTON SIMPLE DOOSAN;23-SIMPLE;UN; $29.000 ;DEUTSCH; $24.370 ;;
176;3;4;KIT BOTONES DOOSAN;23-BOTONES;UN; $55.000 ;DEUTSCH; $46.218 ;;
177;3;2;KIT BOTONES DOOSAN PLANO;23-DOOSAN;UN; $40.000 ;DEUTSCH; $33.613 ;;
178;3;3;SENSOR SIERRA SUPERIOR;23-SIERRA;UN; $42.500 ;WARATHA; $35.714 ;;
179;3;1;SENSOR DE LARGO WARATHA;23-LARGO;UN; $214.200 ;WARATHA; $180.000 ;;
180;3;1;SENSOR DE LARGO  MAGNETICO WARATHA;23-MAGNETICO;UN; $523.600 ;WARATHA; $440.000 ;;
181;3;6;SENSOR PROXIMIDAD SIERRA;ESA-S08KS02-M5-B1;UN; $71.400 ;WARATHA; $60.000 ;;
182;3;;CABLE SENSOR 4 VIAS X 0,5 mm  WARATHA  HEMBRA 2MT      M12;46379;UN; $17.850 ;CABLE SENSOR; $15.000 ;;
183;3;;CABLE SENSOR 4 VIAS X 0,5 mm  WARATHA  HEMBRA 5MT      M12;46379;UN; $40.460 ;CABLE SENSOR; $34.000 ;;
